full_name,year,GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,full_name
Adams County-Wisconsin,2014,55001,2014,Adams County,Wisconsin,20451,8.63,15.39,695.0,43640.0,131600.0,29.4,90.6,3.0,3.83,0.44,0.36,0.2,1.54,0.03,1596,36.0,26.0,1.63,2.26,0,0,0,Adams County-Wisconsin
Adams County-Wisconsin,2015,55001,2015,Adams County,Wisconsin,20451,8.63,15.39,695.0,43640.0,131600.0,29.4,90.6,3.0,3.83,0.44,0.36,0.2,1.54,0.03,1630,41.0,32.0,1.96,2.52,0,0,0,Adams County-Wisconsin
Adams County-Wisconsin,2016,55001,2016,Adams County,Wisconsin,20451,8.63,15.39,695.0,43640.0,131600.0,29.4,90.6,3.0,3.83,0.44,0.36,0.2,1.54,0.03,1663,44.0,28.0,1.68,2.65,0,0,0,Adams County-Wisconsin
Aiken County-South Carolina,2009,45003,2009,Aiken County,South Carolina,152647,12.85,25.31,620.0,44534.0,111600.0,29.1,68.76,25.38,3.57,0.26,0.67,0.01,1.2,0.14,16922,1457.0,357.0,2.11,8.61,0,0,0,Aiken County-South Carolina
Aiken County-South Carolina,2010,45003,2010,Aiken County,South Carolina,160099,14.67,26.92,684.0,44399.0,124900.0,29.7,67.81,24.39,4.89,0.37,0.82,0.03,1.57,0.12,17297,2417.0,654.0,3.78,13.97,0,0,0,Aiken County-South Carolina
Aiken County-South Carolina,2011,45003,2011,Aiken County,South Carolina,163908,13.78,26.13,696.0,45759.0,128800.0,31.6,67.17,24.6,5.26,0.22,0.75,0.03,1.91,0.08,17677,2422.0,758.0,4.29,13.7,0,0,0,Aiken County-South Carolina
Aiken County-South Carolina,2012,45003,2012,Aiken County,South Carolina,163908,13.78,26.13,696.0,45759.0,128800.0,31.6,67.17,24.6,5.26,0.22,0.75,0.03,1.91,0.08,18058,2636.0,871.0,4.82,14.6,0,0,0,Aiken County-South Carolina
Aiken County-South Carolina,2013,45003,2013,Aiken County,South Carolina,163908,13.78,26.13,696.0,45759.0,128800.0,31.6,67.17,24.6,5.26,0.22,0.75,0.03,1.91,0.08,18439,2516.0,874.0,4.74,13.64,0,0,0,Aiken County-South Carolina
Aiken County-South Carolina,2014,45003,2014,Aiken County,South Carolina,163908,13.78,26.13,696.0,45759.0,128800.0,31.6,67.17,24.6,5.26,0.22,0.75,0.03,1.91,0.08,18818,2927.0,1106.0,5.88,15.55,0,0,0,Aiken County-South Carolina
Aiken County-South Carolina,2015,45003,2015,Aiken County,South Carolina,163908,13.78,26.13,696.0,45759.0,128800.0,31.6,67.17,24.6,5.26,0.22,0.75,0.03,1.91,0.08,19199,2660.0,1213.0,6.32,13.86,0,0,0,Aiken County-South Carolina
Aiken County-South Carolina,2016,45003,2016,Aiken County,South Carolina,163908,13.78,26.13,696.0,45759.0,128800.0,31.6,67.17,24.6,5.26,0.22,0.75,0.03,1.91,0.08,19579,2945.0,1827.0,9.33,15.04,0,0,0,Aiken County-South Carolina
Aitkin County-Minnesota,2000,27001,2000,Aitkin County,Minnesota,15301,11.61,14.57,409.0,31139.0,93200.0,25.2,96.06,0.2,0.6,2.22,0.18,0.02,0.67,0.05,968,0.0,0.0,0.0,0.0,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2001,27001,2001,Aitkin County,Minnesota,15301,11.61,14.57,409.0,31139.0,93200.0,25.2,96.06,0.2,0.6,2.22,0.18,0.02,0.67,0.05,988,0.0,0.0,0.0,0.0,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2002,27001,2002,Aitkin County,Minnesota,15301,11.61,14.57,409.0,31139.0,93200.0,25.2,96.06,0.2,0.6,2.22,0.18,0.02,0.67,0.05,1008,0.0,0.0,0.0,0.0,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2003,27001,2003,Aitkin County,Minnesota,15301,11.61,14.57,409.0,31139.0,93200.0,25.2,96.06,0.2,0.6,2.22,0.18,0.02,0.67,0.05,1029,0.0,0.0,0.0,0.0,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2004,27001,2004,Aitkin County,Minnesota,15301,11.61,14.57,409.0,31139.0,93200.0,25.2,96.06,0.2,0.6,2.22,0.18,0.02,0.67,0.05,1049,0.0,0.0,0.0,0.0,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2005,27001,2005,Aitkin County,Minnesota,15871,10.92,18.31,497.0,39452.0,176200.0,30.3,95.21,0.25,0.88,1.98,0.16,0.0,1.52,0.0,1069,0.0,0.0,0.0,0.0,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2006,27001,2006,Aitkin County,Minnesota,15871,10.92,18.31,497.0,39452.0,176200.0,30.3,95.21,0.25,0.88,1.98,0.16,0.0,1.52,0.0,1089,1.0,0.0,0.0,0.09,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2007,27001,2007,Aitkin County,Minnesota,15871,10.92,18.31,497.0,39452.0,176200.0,30.3,95.21,0.25,0.88,1.98,0.16,0.0,1.52,0.0,1109,0.0,0.0,0.0,0.0,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2008,27001,2008,Aitkin County,Minnesota,15871,10.92,18.31,497.0,39452.0,176200.0,30.3,95.21,0.25,0.88,1.98,0.16,0.0,1.52,0.0,1130,0.0,0.0,0.0,0.0,0,0,1,Aitkin County-Minnesota
Aitkin County-Minnesota,2009,27001,2009,Aitkin County,Minnesota,15871,10.92,18.31,497.0,39452.0,176200.0,30.3,95.21,0.25,0.88,1.98,0.16,0.0,1.52,0.0,1150,0.0,0.0,0.0,0.0,0,0,0,Aitkin County-Minnesota
Aitkin County-Minnesota,2010,27001,2010,Aitkin County,Minnesota,16202,8.28,16.03,613.0,41191.0,173400.0,28.1,95.04,0.33,0.93,2.32,0.17,0.02,1.16,0.03,1170,0.0,0.0,0.0,0.0,0,0,0,Aitkin County-Minnesota
Aitkin County-Minnesota,2011,27001,2011,Aitkin County,Minnesota,15839,7.75,17.6,633.0,42252.0,166400.0,29.7,94.39,0.35,1.12,1.81,0.3,0.01,2.02,0.0,1187,1.0,1.0,0.08,0.08,0,0,0,Aitkin County-Minnesota
Aitkin County-Minnesota,2012,27001,2012,Aitkin County,Minnesota,15839,7.75,17.6,633.0,42252.0,166400.0,29.7,94.39,0.35,1.12,1.81,0.3,0.01,2.02,0.0,1205,3.0,1.0,0.08,0.25,0,0,0,Aitkin County-Minnesota
Aitkin County-Minnesota,2013,27001,2013,Aitkin County,Minnesota,15839,7.75,17.6,633.0,42252.0,166400.0,29.7,94.39,0.35,1.12,1.81,0.3,0.01,2.02,0.0,1222,0.0,0.0,0.0,0.0,0,0,0,Aitkin County-Minnesota
Aitkin County-Minnesota,2014,27001,2014,Aitkin County,Minnesota,15839,7.75,17.6,633.0,42252.0,166400.0,29.7,94.39,0.35,1.12,1.81,0.3,0.01,2.02,0.0,1239,4.0,3.0,0.24,0.32,0,0,0,Aitkin County-Minnesota
Aitkin County-Minnesota,2015,27001,2015,Aitkin County,Minnesota,15839,7.75,17.6,633.0,42252.0,166400.0,29.7,94.39,0.35,1.12,1.81,0.3,0.01,2.02,0.0,1257,21.0,7.0,0.56,1.67,0,0,0,Aitkin County-Minnesota
Aitkin County-Minnesota,2016,27001,2016,Aitkin County,Minnesota,15839,7.75,17.6,633.0,42252.0,166400.0,29.7,94.39,0.35,1.12,1.81,0.3,0.01,2.02,0.0,1274,16.0,6.0,0.47,1.26,0,0,0,Aitkin County-Minnesota
Alameda County-California,2000,6001,2000,Alameda County,California,1443741,11.04,45.3,852.0,55946.0,303100.0,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,237089,3463.0,3375.0,1.42,1.46,0,0,1,Alameda County-California
Alameda County-California,2001,6001,2001,Alameda County,California,1443741,11.04,45.3,852.0,55946.0,303100.0,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,238770,4381.0,2905.0,1.22,1.83,0,0,1,Alameda County-California
Alameda County-California,2002,6001,2002,Alameda County,California,1443741,11.04,45.3,852.0,55946.0,303100.0,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,240450,4446.0,2659.0,1.11,1.85,0,0,1,Alameda County-California
Alameda County-California,2003,6001,2003,Alameda County,California,1443741,11.04,45.3,852.0,55946.0,303100.0,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,242131,4311.0,2620.0,1.08,1.78,0,0,1,Alameda County-California
Alameda County-California,2004,6001,2004,Alameda County,California,1443741,11.04,45.3,852.0,55946.0,303100.0,26.8,40.94,14.62,18.97,0.37,20.27,0.59,3.91,0.32,243812,3798.0,2864.0,1.17,1.56,0,0,1,Alameda County-California
Alameda County-California,2005,6001,2005,Alameda County,California,1457095,7.82,43.99,1166.0,68863.0,606700.0,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3.0,0.54,245492,3774.0,3177.0,1.29,1.54,0,0,1,Alameda County-California
Alameda County-California,2006,6001,2006,Alameda County,California,1457095,7.82,43.99,1166.0,68863.0,606700.0,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3.0,0.54,247173,4050.0,3267.0,1.32,1.64,0,0,1,Alameda County-California
Alameda County-California,2007,6001,2007,Alameda County,California,1457095,7.82,43.99,1166.0,68863.0,606700.0,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3.0,0.54,248854,4817.0,3597.0,1.45,1.94,0,0,1,Alameda County-California
Alameda County-California,2008,6001,2008,Alameda County,California,1457095,7.82,43.99,1166.0,68863.0,606700.0,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3.0,0.54,250535,6002.0,4208.0,1.68,2.4,0,0,1,Alameda County-California
Alameda County-California,2009,6001,2009,Alameda County,California,1457095,7.82,43.99,1166.0,68863.0,606700.0,30.4,37.07,12.6,21.32,0.31,24.44,0.72,3.0,0.54,252215,5065.0,3707.0,1.47,2.01,0,0,1,Alameda County-California
Alameda County-California,2010,6001,2010,Alameda County,California,1510271,8.36,46.57,1265.0,71516.0,514900.0,31.0,34.07,12.19,22.51,0.28,25.86,0.79,4.03,0.28,253896,4502.0,3127.0,1.23,1.77,0,0,1,Alameda County-California
Alameda County-California,2011,6001,2011,Alameda County,California,1584983,8.51,47.28,1367.0,75619.0,543100.0,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,257887,3785.0,2948.0,1.14,1.47,0,0,1,Alameda County-California
Alameda County-California,2012,6001,2012,Alameda County,California,1584983,8.51,47.28,1367.0,75619.0,543100.0,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,261877,3496.0,2651.0,1.01,1.33,0,0,1,Alameda County-California
Alameda County-California,2013,6001,2013,Alameda County,California,1584983,8.51,47.28,1367.0,75619.0,543100.0,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,265868,3408.0,2468.0,0.93,1.28,0,0,1,Alameda County-California
Alameda County-California,2014,6001,2014,Alameda County,California,1584983,8.51,47.28,1367.0,75619.0,543100.0,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,269859,2411.0,1824.0,0.68,0.89,0,0,1,Alameda County-California
Alameda County-California,2015,6001,2015,Alameda County,California,1584983,8.51,47.28,1367.0,75619.0,543100.0,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,273849,2552.0,1768.0,0.65,0.93,0,0,1,Alameda County-California
Alameda County-California,2016,6001,2016,Alameda County,California,1584983,8.51,47.28,1367.0,75619.0,543100.0,31.2,32.98,11.32,22.6,0.31,27.52,0.84,4.18,0.26,277840,2654.0,1640.0,0.59,0.96,0,0,1,Alameda County-California
Albany County-Wyoming,2000,56001,2000,Albany County,Wyoming,32014,21.0,48.53,464.0,28790.0,118600.0,32.6,87.47,1.01,7.49,0.82,1.68,0.04,1.38,0.11,6440,10.0,10.0,0.16,0.16,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2001,56001,2001,Albany County,Wyoming,32014,21.0,48.53,464.0,28790.0,118600.0,32.6,87.47,1.01,7.49,0.82,1.68,0.04,1.38,0.11,6582,8.0,7.0,0.11,0.12,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2002,56001,2002,Albany County,Wyoming,32014,21.0,48.53,464.0,28790.0,118600.0,32.6,87.47,1.01,7.49,0.82,1.68,0.04,1.38,0.11,6723,15.0,14.0,0.21,0.22,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2003,56001,2003,Albany County,Wyoming,32014,21.0,48.53,464.0,28790.0,118600.0,32.6,87.47,1.01,7.49,0.82,1.68,0.04,1.38,0.11,6865,27.0,19.0,0.28,0.39,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2004,56001,2004,Albany County,Wyoming,32014,21.0,48.53,464.0,28790.0,118600.0,32.6,87.47,1.01,7.49,0.82,1.68,0.04,1.38,0.11,7007,36.0,32.0,0.46,0.51,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2005,56001,2005,Albany County,Wyoming,32985,8.21,48.9,629.0,40116.0,182500.0,33.2,86.21,0.93,7.85,0.61,2.24,0.08,2.04,0.04,7148,42.0,40.0,0.56,0.59,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2006,56001,2006,Albany County,Wyoming,32985,8.21,48.9,629.0,40116.0,182500.0,33.2,86.21,0.93,7.85,0.61,2.24,0.08,2.04,0.04,7290,36.0,34.0,0.47,0.49,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2007,56001,2007,Albany County,Wyoming,32985,8.21,48.9,629.0,40116.0,182500.0,33.2,86.21,0.93,7.85,0.61,2.24,0.08,2.04,0.04,7432,29.0,26.0,0.35,0.39,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2008,56001,2008,Albany County,Wyoming,32985,8.21,48.9,629.0,40116.0,182500.0,33.2,86.21,0.93,7.85,0.61,2.24,0.08,2.04,0.04,7574,24.0,23.0,0.3,0.32,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2009,56001,2009,Albany County,Wyoming,32985,8.21,48.9,629.0,40116.0,182500.0,33.2,86.21,0.93,7.85,0.61,2.24,0.08,2.04,0.04,7715,23.0,23.0,0.3,0.3,0,0,1,Albany County-Wyoming
Albany County-Wyoming,2010,56001,2010,Albany County,Wyoming,36299,11.83,50.07,710.0,42882.0,199900.0,36.4,84.84,1.07,8.82,0.55,2.77,0.05,1.77,0.13,7857,11.0,11.0,0.14,0.14,0,0,1,Albany County-Wyoming
Albemarle County-Virginia,2000,51003,2000,Albemarle County,Virginia,79236,6.74,34.15,712.0,50749.0,161100.0,25.7,83.57,9.57,2.56,0.14,2.86,0.01,1.11,0.17,10887,473.0,359.0,3.3,4.34,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2001,51003,2001,Albemarle County,Virginia,79236,6.74,34.15,712.0,50749.0,161100.0,25.7,83.57,9.57,2.56,0.14,2.86,0.01,1.11,0.17,11108,660.0,406.0,3.65,5.94,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2002,51003,2002,Albemarle County,Virginia,79236,6.74,34.15,712.0,50749.0,161100.0,25.7,83.57,9.57,2.56,0.14,2.86,0.01,1.11,0.17,11329,1224.0,436.0,3.85,10.8,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2003,51003,2003,Albemarle County,Virginia,79236,6.74,34.15,712.0,50749.0,161100.0,25.7,83.57,9.57,2.56,0.14,2.86,0.01,1.11,0.17,11550,1123.0,423.0,3.66,9.72,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2004,51003,2004,Albemarle County,Virginia,79236,6.74,34.15,712.0,50749.0,161100.0,25.7,83.57,9.57,2.56,0.14,2.86,0.01,1.11,0.17,11771,1092.0,500.0,4.25,9.28,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2005,51003,2005,Albemarle County,Virginia,92866,4.69,35.1,978.0,64306.0,336100.0,28.2,80.47,9.46,3.66,0.07,4.45,0.02,1.66,0.21,11992,1245.0,509.0,4.24,10.38,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2006,51003,2006,Albemarle County,Virginia,92866,4.69,35.1,978.0,64306.0,336100.0,28.2,80.47,9.46,3.66,0.07,4.45,0.02,1.66,0.21,12213,1149.0,497.0,4.07,9.41,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2007,51003,2007,Albemarle County,Virginia,92866,4.69,35.1,978.0,64306.0,336100.0,28.2,80.47,9.46,3.66,0.07,4.45,0.02,1.66,0.21,12433,706.0,459.0,3.69,5.68,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2008,51003,2008,Albemarle County,Virginia,92866,4.69,35.1,978.0,64306.0,336100.0,28.2,80.47,9.46,3.66,0.07,4.45,0.02,1.66,0.21,12654,944.0,617.0,4.88,7.46,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2009,51003,2009,Albemarle County,Virginia,92866,4.69,35.1,978.0,64306.0,336100.0,28.2,80.47,9.46,3.66,0.07,4.45,0.02,1.66,0.21,12875,575.0,392.0,3.04,4.47,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2010,51003,2010,Albemarle County,Virginia,98970,5.5,34.32,1080.0,67797.0,332400.0,29.0,77.93,9.59,5.47,0.15,4.64,0.04,1.99,0.17,13096,632.0,390.0,2.98,4.83,0,0,1,Albemarle County-Virginia
Albemarle County-Virginia,2011,51003,2011,Albemarle County,Virginia,103108,6.85,34.93,1117.0,68449.0,313800.0,29.3,77.41,9.25,5.67,0.18,4.44,0.01,2.73,0.29,13400,1180.0,445.0,3.32,8.81,0,0,1,Albemarle County-Virginia
Albemarle County-Virginia,2012,51003,2012,Albemarle County,Virginia,103108,6.85,34.93,1117.0,68449.0,313800.0,29.3,77.41,9.25,5.67,0.18,4.44,0.01,2.73,0.29,13704,799.0,426.0,3.11,5.83,0,0,1,Albemarle County-Virginia
Albemarle County-Virginia,2013,51003,2013,Albemarle County,Virginia,103108,6.85,34.93,1117.0,68449.0,313800.0,29.3,77.41,9.25,5.67,0.18,4.44,0.01,2.73,0.29,14008,1228.0,381.0,2.72,8.77,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2014,51003,2014,Albemarle County,Virginia,103108,6.85,34.93,1117.0,68449.0,313800.0,29.3,77.41,9.25,5.67,0.18,4.44,0.01,2.73,0.29,14311,1312.0,424.0,2.96,9.17,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2015,51003,2015,Albemarle County,Virginia,103108,6.85,34.93,1117.0,68449.0,313800.0,29.3,77.41,9.25,5.67,0.18,4.44,0.01,2.73,0.29,14615,1254.0,390.0,2.67,8.58,0,0,0,Albemarle County-Virginia
Albemarle County-Virginia,2016,51003,2016,Albemarle County,Virginia,103108,6.85,34.93,1117.0,68449.0,313800.0,29.3,77.41,9.25,5.67,0.18,4.44,0.01,2.73,0.29,14919,1308.0,328.0,2.2,8.77,0,0,0,Albemarle County-Virginia
Alger County-Michigan,2000,26003,2000,Alger County,Michigan,9862,10.3,17.54,376.0,35892.0,75900.0,20.2,87.46,6.03,1.0,3.07,0.32,0.03,1.94,0.14,664,0.0,0.0,0.0,0.0,0,0,0,Alger County-Michigan
Alger County-Michigan,2001,26003,2001,Alger County,Michigan,9862,10.3,17.54,376.0,35892.0,75900.0,20.2,87.46,6.03,1.0,3.07,0.32,0.03,1.94,0.14,665,1.0,1.0,0.15,0.15,0,0,0,Alger County-Michigan
Alger County-Michigan,2002,26003,2002,Alger County,Michigan,9862,10.3,17.54,376.0,35892.0,75900.0,20.2,87.46,6.03,1.0,3.07,0.32,0.03,1.94,0.14,665,5.0,5.0,0.75,0.75,0,0,0,Alger County-Michigan
Alger County-Michigan,2003,26003,2003,Alger County,Michigan,9862,10.3,17.54,376.0,35892.0,75900.0,20.2,87.46,6.03,1.0,3.07,0.32,0.03,1.94,0.14,666,3.0,3.0,0.45,0.45,0,0,0,Alger County-Michigan
Alger County-Michigan,2004,26003,2004,Alger County,Michigan,9862,10.3,17.54,376.0,35892.0,75900.0,20.2,87.46,6.03,1.0,3.07,0.32,0.03,1.94,0.14,666,4.0,4.0,0.6,0.6,0,0,0,Alger County-Michigan
Alger County-Michigan,2005,26003,2005,Alger County,Michigan,9512,7.91,18.24,515.0,41234.0,111700.0,25.1,86.68,7.86,1.19,2.29,0.39,0.0,1.59,0.0,667,10.0,10.0,1.5,1.5,0,0,0,Alger County-Michigan
Alger County-Michigan,2006,26003,2006,Alger County,Michigan,9512,7.91,18.24,515.0,41234.0,111700.0,25.1,86.68,7.86,1.19,2.29,0.39,0.0,1.59,0.0,668,12.0,12.0,1.8,1.8,0,0,0,Alger County-Michigan
Alger County-Michigan,2007,26003,2007,Alger County,Michigan,9512,7.91,18.24,515.0,41234.0,111700.0,25.1,86.68,7.86,1.19,2.29,0.39,0.0,1.59,0.0,668,12.0,12.0,1.8,1.8,0,0,0,Alger County-Michigan
Alger County-Michigan,2008,26003,2008,Alger County,Michigan,9512,7.91,18.24,515.0,41234.0,111700.0,25.1,86.68,7.86,1.19,2.29,0.39,0.0,1.59,0.0,669,9.0,6.0,0.9,1.35,0,0,0,Alger County-Michigan
Alger County-Michigan,2009,26003,2009,Alger County,Michigan,9512,7.91,18.24,515.0,41234.0,111700.0,25.1,86.68,7.86,1.19,2.29,0.39,0.0,1.59,0.0,669,8.0,8.0,1.2,1.2,0,0,0,Alger County-Michigan
Alger County-Michigan,2010,26003,2010,Alger County,Michigan,9601,7.55,17.19,560.0,38348.0,113600.0,29.8,85.54,6.32,1.19,4.03,0.32,0.0,2.59,0.0,670,11.0,11.0,1.64,1.64,0,0,0,Alger County-Michigan
Alger County-Michigan,2011,26003,2011,Alger County,Michigan,9476,9.09,14.21,595.0,39300.0,116400.0,32.1,84.84,7.74,1.3,2.55,0.03,0.0,3.55,0.0,679,9.0,9.0,1.33,1.33,0,0,0,Alger County-Michigan
Alger County-Michigan,2012,26003,2012,Alger County,Michigan,9476,9.09,14.21,595.0,39300.0,116400.0,32.1,84.84,7.74,1.3,2.55,0.03,0.0,3.55,0.0,688,6.0,6.0,0.87,0.87,0,0,0,Alger County-Michigan
Alger County-Michigan,2013,26003,2013,Alger County,Michigan,9476,9.09,14.21,595.0,39300.0,116400.0,32.1,84.84,7.74,1.3,2.55,0.03,0.0,3.55,0.0,698,2.0,2.0,0.29,0.29,0,0,0,Alger County-Michigan
Alger County-Michigan,2014,26003,2014,Alger County,Michigan,9476,9.09,14.21,595.0,39300.0,116400.0,32.1,84.84,7.74,1.3,2.55,0.03,0.0,3.55,0.0,707,17.0,10.0,1.42,2.41,0,0,0,Alger County-Michigan
Alger County-Michigan,2015,26003,2015,Alger County,Michigan,9476,9.09,14.21,595.0,39300.0,116400.0,32.1,84.84,7.74,1.3,2.55,0.03,0.0,3.55,0.0,716,24.0,11.0,1.54,3.35,0,0,0,Alger County-Michigan
Alger County-Michigan,2016,26003,2016,Alger County,Michigan,9476,9.09,14.21,595.0,39300.0,116400.0,32.1,84.84,7.74,1.3,2.55,0.03,0.0,3.55,0.0,725,22.0,5.0,0.69,3.03,0,0,0,Alger County-Michigan
Allamakee County-Iowa,2000,19005,2000,Allamakee County,Iowa,14675,9.57,23.56,348.0,33967.0,68100.0,19.0,95.28,0.14,3.54,0.15,0.27,0.01,0.58,0.02,1348,0.0,0.0,0.0,0.0,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2001,19005,2001,Allamakee County,Iowa,14675,9.57,23.56,348.0,33967.0,68100.0,19.0,95.28,0.14,3.54,0.15,0.27,0.01,0.58,0.02,1344,0.0,0.0,0.0,0.0,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2002,19005,2002,Allamakee County,Iowa,14675,9.57,23.56,348.0,33967.0,68100.0,19.0,95.28,0.14,3.54,0.15,0.27,0.01,0.58,0.02,1340,0.0,0.0,0.0,0.0,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2003,19005,2003,Allamakee County,Iowa,14675,9.57,23.56,348.0,33967.0,68100.0,19.0,95.28,0.14,3.54,0.15,0.27,0.01,0.58,0.02,1335,0.0,0.0,0.0,0.0,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2004,19005,2004,Allamakee County,Iowa,14675,9.57,23.56,348.0,33967.0,68100.0,19.0,95.28,0.14,3.54,0.15,0.27,0.01,0.58,0.02,1331,2.0,2.0,0.15,0.15,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2005,19005,2005,Allamakee County,Iowa,14421,7.89,26.24,491.0,43904.0,100000.0,19.1,91.46,0.25,7.86,0.04,0.33,0.0,0.04,0.01,1327,1.0,1.0,0.08,0.08,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2006,19005,2006,Allamakee County,Iowa,14421,7.89,26.24,491.0,43904.0,100000.0,19.1,91.46,0.25,7.86,0.04,0.33,0.0,0.04,0.01,1323,0.0,0.0,0.0,0.0,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2007,19005,2007,Allamakee County,Iowa,14421,7.89,26.24,491.0,43904.0,100000.0,19.1,91.46,0.25,7.86,0.04,0.33,0.0,0.04,0.01,1319,4.0,4.0,0.3,0.3,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2008,19005,2008,Allamakee County,Iowa,14421,7.89,26.24,491.0,43904.0,100000.0,19.1,91.46,0.25,7.86,0.04,0.33,0.0,0.04,0.01,1314,14.0,14.0,1.07,1.07,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2009,19005,2009,Allamakee County,Iowa,14421,7.89,26.24,491.0,43904.0,100000.0,19.1,91.46,0.25,7.86,0.04,0.33,0.0,0.04,0.01,1310,23.0,18.0,1.37,1.76,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2010,19005,2010,Allamakee County,Iowa,14330,6.47,22.34,534.0,47539.0,111100.0,22.9,92.99,0.76,5.28,0.22,0.23,0.08,0.43,0.02,1306,18.0,17.0,1.3,1.38,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2011,19005,2011,Allamakee County,Iowa,14060,7.15,22.6,554.0,45890.0,110900.0,22.5,92.03,0.7,5.44,0.06,0.28,0.02,1.37,0.11,1324,13.0,10.0,0.76,0.98,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2012,19005,2012,Allamakee County,Iowa,14060,7.15,22.6,554.0,45890.0,110900.0,22.5,92.03,0.7,5.44,0.06,0.28,0.02,1.37,0.11,1341,14.0,14.0,1.04,1.04,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2013,19005,2013,Allamakee County,Iowa,14060,7.15,22.6,554.0,45890.0,110900.0,22.5,92.03,0.7,5.44,0.06,0.28,0.02,1.37,0.11,1359,13.0,9.0,0.66,0.96,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2014,19005,2014,Allamakee County,Iowa,14060,7.15,22.6,554.0,45890.0,110900.0,22.5,92.03,0.7,5.44,0.06,0.28,0.02,1.37,0.11,1377,14.0,5.0,0.36,1.02,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2015,19005,2015,Allamakee County,Iowa,14060,7.15,22.6,554.0,45890.0,110900.0,22.5,92.03,0.7,5.44,0.06,0.28,0.02,1.37,0.11,1394,19.0,19.0,1.36,1.36,0,0,0,Allamakee County-Iowa
Allamakee County-Iowa,2016,19005,2016,Allamakee County,Iowa,14060,7.15,22.6,554.0,45890.0,110900.0,22.5,92.03,0.7,5.44,0.06,0.28,0.02,1.37,0.11,1412,18.0,14.0,0.99,1.27,0,0,0,Allamakee County-Iowa
